event_datetime,event_params__ga_session_id,event_name,event_params__ad_id,event_params__ad_unit_id,event_params__ad_network,event_params__ad_placement,event_params__ad_reward_type,event_params__ad_instance,event_params__ad_error_code,event_params__character_name,event_params__current_tier,event_params__current_question_index,question_address,ts_weekday,ts_daytime_named,app_info__version,geo__country,device__operating_system,event_server_delay_seconds
2025-12-22 17:47:57+00:00,10426.0,Ad Rewarded,78cbf66e3533,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,9.0,Dax - T: 2 - Q: 9,Pazartesi,Öğle,1.0.7,United States,ANDROID,
2025-12-20 07:02:31+00:00,10054.0,Ad Rewarded,373824fc25ef,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,1.0,11.0,Dax - T: 1 - Q: 11,Cumartesi,Sabah,1.0.7,Türkiye,IOS,
2025-12-20 07:10:01+00:00,10054.0,Ad Rewarded,96809de3165e,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Astra,2.0,6.0,Astra - T: 2 - Q: 6,Cumartesi,Sabah,1.0.7,Türkiye,IOS,
2025-12-20 04:55:51+00:00,10422.0,Ad Rewarded,a6bdea553a56,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,1.0,8.0,Cyra - T: 1 - Q: 8,Cumartesi,Gece,1.0.6,Türkiye,ANDROID,
2025-12-23 05:28:22+00:00,10421.0,Ad Rewarded,d4d77df8cbd2,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Dax,1.0,5.0,Dax - T: 1 - Q: 5,Salı,Gece,1.0.5,Türkiye,ANDROID,
2025-12-22 17:56:20+00:00,10509.0,Ad Rewarded,b17d9a5ae9e9,None,None,Unknown/Missing,Unknown/Missing,None,,Borin,2.0,9.0,Borin - T: 2 - Q: 9,Pazartesi,Öğle,1.0.6,United States,IOS,
2025-12-22 17:56:33+00:00,10509.0,Ad Rewarded,9f60e254ee8e,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Borin,4.0,3.0,Borin - T: 4 - Q: 3,Pazartesi,Öğle,1.0.7,United States,IOS,
2025-12-23 18:16:58+00:00,10507.0,Ad Rewarded,73160689dd4f,rewarded_1,unity,Unknown/Missing,Unknown/Missing,None,,Borin,1.0,11.0,Borin - T: 1 - Q: 11,Salı,Akşam,1.0.6,United States,IOS,
2025-12-22 12:28:26+00:00,10341.0,Ad Rewarded,face8021696f,None,None,Unknown/Missing,Unknown/Missing,None,,Astra,4.0,12.0,Astra - T: 4 - Q: 12,Pazartesi,Öğle,1.0.7,United States,ANDROID,
2025-12-23 04:38:20+00:00,10340.0,Ad Rewarded,a2462b1dc9c1,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_a,,Astra,1.0,9.0,Astra - T: 1 - Q: 9,Salı,Gece,1.0.6,United States,ANDROID,
2025-12-23 04:40:24+00:00,10340.0,Ad Rewarded,e37e74335a7f,None,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,2.0,9.0,Astra - T: 2 - Q: 9,Salı,Gece,1.0.6,United States,ANDROID,
2025-12-22 19:48:12+00:00,10572.0,Ad Rewarded,6c0341289708,None,None,Unknown/Missing,Unknown/Missing,instance_b,,Dax,2.0,9.0,Dax - T: 2 - Q: 9,Pazartesi,Akşam,1.0.7,United States,ANDROID,
2025-12-18 17:55:12+00:00,10167.0,Ad Rewarded,da7569a221a1,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,None,,Cyra,2.0,7.0,Cyra - T: 2 - Q: 7,Perşembe,Öğle,1.0.7,Türkiye,IOS,
2025-12-18 18:00:25+00:00,10167.0,Ad Rewarded,d57b5bf11c0f,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Dax,1.0,6.0,Dax - T: 1 - Q: 6,Perşembe,Akşam,1.0.7,Türkiye,IOS,
2025-12-18 18:00:43+00:00,10167.0,Ad Rewarded,8ea3a3aa170a,rewarded_1,unity,Unknown/Missing,Unknown/Missing,None,,Borin,2.0,2.0,Borin - T: 2 - Q: 2,Perşembe,Akşam,1.0.6,Türkiye,IOS,
2025-12-18 18:02:43+00:00,10167.0,Ad Rewarded,d3333f72c86b,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Astra,2.0,11.0,Astra - T: 2 - Q: 11,Perşembe,Akşam,1.0.6,Türkiye,IOS,
2025-12-23 11:05:31+00:00,10168.0,Ad Rewarded,1a13de73d52d,None,ironSource,Unknown/Missing,Unknown/Missing,None,,Borin,3.0,4.0,Borin - T: 3 - Q: 4,Salı,Sabah,1.0.5,Türkiye,IOS,
2025-12-14 19:55:22+00:00,10132.0,Ad Rewarded,720dbfbde9fd,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Borin,1.0,2.0,Borin - T: 1 - Q: 2,Pazar,Akşam,1.0.6,United States,IOS,
2025-12-17 00:01:20+00:00,10131.0,Ad Rewarded,5a9498b8a61c,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_b,,Dax,1.0,6.0,Dax - T: 1 - Q: 6,Çarşamba,Gece,1.0.6,United States,IOS,
2025-12-22 14:24:30+00:00,10134.0,Ad Rewarded,43427408073f,rewarded_2,None,Unknown/Missing,Unknown/Missing,None,,Dax,4.0,2.0,Dax - T: 4 - Q: 2,Pazartesi,Öğle,1.0.6,United States,IOS,
2025-12-18 20:40:20+00:00,10077.0,Ad Rewarded,dc58162c3eba,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,1.0,1.0,Dax - T: 1 - Q: 1,Perşembe,Akşam,1.0.5,Türkiye,ANDROID,
2025-12-18 20:40:47+00:00,10077.0,Ad Rewarded,20654213aa12,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Borin,1.0,11.0,Borin - T: 1 - Q: 11,Perşembe,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-18 20:43:42+00:00,10077.0,Ad Rewarded,891e675d109d,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Astra,1.0,3.0,Astra - T: 1 - Q: 3,Perşembe,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-22 19:12:23+00:00,10556.0,Ad Rewarded,ef9930f67ffb,None,None,Unknown/Missing,Unknown/Missing,None,,Borin,1.0,6.0,Borin - T: 1 - Q: 6,Pazartesi,Akşam,1.0.7,United States,ANDROID,
2025-12-22 19:16:30+00:00,10556.0,Ad Rewarded,37f3cac09b57,None,unity,Unknown/Missing,Unknown/Missing,None,,Borin,1.0,5.0,Borin - T: 1 - Q: 5,Pazartesi,Akşam,1.0.6,United States,ANDROID,
2025-12-23 03:43:11+00:00,10557.0,Ad Rewarded,e18922a728b1,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Dax,3.0,9.0,Dax - T: 3 - Q: 9,Salı,Gece,1.0.5,United States,ANDROID,
2025-12-11 23:31:47+00:00,10471.0,Ad Rewarded,725da7532415,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_a,,Borin,2.0,10.0,Borin - T: 2 - Q: 10,Perşembe,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-11 23:32:11+00:00,10471.0,Ad Rewarded,d6b2ac401a7e,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,1.0,4.0,Cyra - T: 1 - Q: 4,Perşembe,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-12 15:49:32+00:00,10473.0,Ad Rewarded,01b827fa89ae,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,1.0,11.0,Astra - T: 1 - Q: 11,Cuma,Öğle,1.0.6,Türkiye,ANDROID,
2025-12-13 16:13:58+00:00,10472.0,Ad Rewarded,a975f13d9c63,None,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,3.0,9.0,Astra - T: 3 - Q: 9,Cumartesi,Öğle,1.0.6,Türkiye,ANDROID,
2025-12-13 16:14:47+00:00,10472.0,Ad Rewarded,ad6abf83ac5e,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,1.0,9.0,Cyra - T: 1 - Q: 9,Cumartesi,Öğle,1.0.5,Türkiye,ANDROID,
2025-12-18 19:15:56+00:00,10474.0,Ad Rewarded,cd43cc981305,rewarded_1,unity,Unknown/Missing,Unknown/Missing,None,,Cyra,3.0,7.0,Cyra - T: 3 - Q: 7,Perşembe,Akşam,1.0.5,Türkiye,ANDROID,
2025-12-18 19:16:36+00:00,10474.0,Ad Rewarded,ce5a12417127,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,2.0,2.0,Cyra - T: 2 - Q: 2,Perşembe,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-08 17:38:35+00:00,10004.0,Ad Rewarded,aa329afe624e,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_b,,Astra,1.0,9.0,Astra - T: 1 - Q: 9,Pazartesi,Öğle,1.0.7,Türkiye,IOS,
2025-12-08 17:39:13+00:00,10004.0,Ad Rewarded,03c7fed0095d,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Dax,3.0,10.0,Dax - T: 3 - Q: 10,Pazartesi,Öğle,1.0.6,Türkiye,IOS,
2025-12-08 17:39:16+00:00,10004.0,Ad Rewarded,3f3f93049121,rewarded_1,unity,Unknown/Missing,Unknown/Missing,None,,Dax,4.0,11.0,Dax - T: 4 - Q: 11,Pazartesi,Öğle,1.0.5,Türkiye,IOS,
2025-12-17 20:40:29+00:00,10580.0,Ad Rewarded,e44b48d9c5cb,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Dax,2.0,1.0,Dax - T: 2 - Q: 1,Çarşamba,Akşam,1.0.6,United States,ANDROID,
2025-12-17 20:44:49+00:00,10580.0,Ad Rewarded,01b7a44ba49e,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_b,,Dax,2.0,2.0,Dax - T: 2 - Q: 2,Çarşamba,Akşam,1.0.6,United States,ANDROID,
2025-12-17 13:48:08+00:00,10561.0,Ad Rewarded,8e2a8752b14c,None,unity,Unknown/Missing,Unknown/Missing,None,,Astra,2.0,3.0,Astra - T: 2 - Q: 3,Çarşamba,Öğle,1.0.7,Türkiye,IOS,
2025-12-17 13:48:11+00:00,10561.0,Ad Rewarded,3eaa2219bf8a,None,admob,Unknown/Missing,Unknown/Missing,instance_b,,Astra,3.0,6.0,Astra - T: 3 - Q: 6,Çarşamba,Öğle,1.0.6,Türkiye,IOS,
2025-12-21 17:59:15+00:00,10560.0,Ad Rewarded,8a2347e09cfd,rewarded_2,None,Unknown/Missing,Unknown/Missing,None,,Astra,1.0,9.0,Astra - T: 1 - Q: 9,Pazar,Öğle,1.0.5,Türkiye,IOS,
2025-12-07 23:49:32+00:00,10518.0,Ad Rewarded,a6fe2deee6b0,None,None,Unknown/Missing,Unknown/Missing,None,,Dax,2.0,5.0,Dax - T: 2 - Q: 5,Pazar,Akşam,1.0.7,United States,ANDROID,
2025-12-23 13:51:02+00:00,10576.0,Ad Rewarded,1e664c54d96d,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_b,,Borin,2.0,9.0,Borin - T: 2 - Q: 9,Salı,Öğle,1.0.6,Türkiye,IOS,
2025-12-23 13:51:38+00:00,10576.0,Ad Rewarded,63bbeb1b445a,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Borin,1.0,12.0,Borin - T: 1 - Q: 12,Salı,Öğle,1.0.7,Türkiye,IOS,
2025-12-08 11:25:08+00:00,10088.0,Ad Rewarded,9ba81545e098,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Dax,3.0,9.0,Dax - T: 3 - Q: 9,Pazartesi,Sabah,1.0.5,Türkiye,IOS,
2025-12-08 11:28:02+00:00,10088.0,Ad Rewarded,0d6a99dd6321,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,8.0,Dax - T: 4 - Q: 8,Pazartesi,Sabah,1.0.5,Türkiye,IOS,
2025-12-09 17:06:59+00:00,10089.0,Ad Rewarded,a49576cfb591,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,4.0,Dax - T: 2 - Q: 4,Salı,Öğle,1.0.6,Türkiye,IOS,
2025-12-09 17:11:02+00:00,10089.0,Ad Rewarded,f1319bcb03b4,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,1.0,9.0,Dax - T: 1 - Q: 9,Salı,Öğle,1.0.5,Türkiye,IOS,
2025-12-21 09:37:27+00:00,10090.0,Ad Rewarded,09b30365cb06,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,1.0,Dax - T: 2 - Q: 1,Pazar,Sabah,1.0.7,Türkiye,IOS,
2025-12-17 18:57:45+00:00,10055.0,Ad Rewarded,a7c1dd6948f0,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_a,,Dax,3.0,8.0,Dax - T: 3 - Q: 8,Çarşamba,Akşam,1.0.7,United States,IOS,
2025-12-21 02:29:52+00:00,10154.0,Ad Rewarded,81fefce787d0,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,4.0,1.0,Cyra - T: 4 - Q: 1,Pazar,Gece,1.0.6,United States,IOS,
2025-12-19 01:31:29+00:00,10002.0,Ad Rewarded,6ff30a047d1a,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,3.0,12.0,Dax - T: 3 - Q: 12,Cuma,Gece,1.0.5,Türkiye,IOS,
2025-12-19 01:34:47+00:00,10002.0,Ad Rewarded,e97c8757c00b,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Dax,3.0,7.0,Dax - T: 3 - Q: 7,Cuma,Gece,1.0.6,Türkiye,IOS,
2025-12-23 13:33:00+00:00,10205.0,Ad Rewarded,f1bde4ed12c0,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Astra,3.0,4.0,Astra - T: 3 - Q: 4,Salı,Öğle,1.0.7,United States,ANDROID,
2025-12-23 13:39:43+00:00,10205.0,Ad Rewarded,fa94ddee8376,None,admob,Unknown/Missing,Unknown/Missing,instance_b,,Astra,1.0,1.0,Astra - T: 1 - Q: 1,Salı,Öğle,1.0.6,United States,ANDROID,
2025-12-22 14:29:34+00:00,10239.0,Ad Rewarded,d01cacef9cdf,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Astra,2.0,4.0,Astra - T: 2 - Q: 4,Pazartesi,Öğle,1.0.5,Türkiye,ANDROID,
2025-12-13 18:22:33+00:00,10554.0,Ad Rewarded,ed940db0684e,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,1.0,10.0,Cyra - T: 1 - Q: 10,Cumartesi,Akşam,1.0.6,United States,IOS,
2025-12-23 08:35:20+00:00,10196.0,Ad Rewarded,7de066b7c92c,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Borin,3.0,6.0,Borin - T: 3 - Q: 6,Salı,Sabah,1.0.6,United States,IOS,
2025-12-23 08:37:13+00:00,10196.0,Ad Rewarded,8b6bbae9f62b,None,None,Unknown/Missing,Unknown/Missing,None,,Dax,3.0,6.0,Dax - T: 3 - Q: 6,Salı,Sabah,1.0.5,United States,IOS,
